system_id,comp1,comp2,T_K,x1,y1,P_kPa,Psat1_kPa,Psat2_kPa,source,data_type
25,MEK,water,323.15,0.35,0.7362,38.9115,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.4,0.7447,39.5456,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.45,0.7519,40.0403,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.5,0.7582,40.4267,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.55,0.7639,40.7243,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.6,0.769,40.947,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.65,0.7736,41.1066,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.7,0.7781,41.2138,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.75,0.7829,41.2764,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.8,0.7888,41.2901,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.85,0.7982,41.2095,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.9,0.8169,40.8598,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.95,0.8619,39.6506,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.98,0.9232,37.8002,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,1.0,1.0,35.5348,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.0,0.0,38.5642,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.02,0.2528,50.6379,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.04,0.383,60.26,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.06,0.4618,67.9898,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.08,0.5143,74.2472,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.1,0.5516,79.3504,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.15,0.6096,88.5183,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.2,0.6426,94.3618,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.25,0.6638,98.2392,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.3,0.6787,100.9067,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.35,0.6898,102.7975,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.4,0.6986,104.1665,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.45,0.7058,105.1676,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.5,0.7119,105.8974,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.55,0.7172,106.4199,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.6,0.7219,106.7808,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.65,0.7263,107.0143,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.7,0.7307,107.1423,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.75,0.7359,107.1629,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.8,0.7431,107.013,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.85,0.7553,106.4691,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.9,0.7796,104.8768,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.95,0.8357,100.3636,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,0.98,0.9096,94.2499,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
26,MEK,water,348.15,1.0,1.0,87.3137,87.3137,38.5642,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
27,methanol,water,298.15,0.0,0.0,3.1704,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.02,0.3153,4.5408,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.04,0.4693,5.7494,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.06,0.5604,6.8161,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.08,0.6203,7.7581,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.1,0.6628,8.5906,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.15,0.7287,10.2754,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.2,0.7662,11.5203,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.25,0.7902,12.4459,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.3,0.8069,13.1405,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.35,0.8191,13.6693,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.4,0.8287,14.0809,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.45,0.8366,14.4115,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.5,0.8436,14.6884,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.55,0.8502,14.9321,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.6,0.857,15.1582,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.65,0.8643,15.3779,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.7,0.8728,15.5986,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.75,0.8829,15.8246,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.8,0.8956,16.0561,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.85,0.9118,16.2885,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.9,0.9329,16.5105,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.95,0.9612,16.7014,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,0.98,0.9829,16.7871,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
27,methanol,water,298.15,1.0,1.0,16.8258,16.8258,3.1704,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.0,0.0,12.3518,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.02,0.2728,16.6555,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.04,0.4191,20.4629,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.06,0.5102,23.8335,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.08,0.5723,26.8194,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.1,0.6171,29.4663,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.15,0.6886,34.8522,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.2,0.7304,38.8642,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.25,0.7577,41.8728,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.3,0.7769,44.1508,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.35,0.7912,45.9008,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.4,0.8025,47.2741,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.45,0.8119,48.3843,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.5,0.8203,49.3169,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.55,0.8283,50.1359,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.6,0.8364,50.8887,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.65,0.8451,51.6088,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.7,0.8551,52.3172,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.75,0.8669,53.0224,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.8,0.8816,53.7191,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.85,0.9001,54.3842,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.9,0.9242,54.9705,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.95,0.9562,55.396,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,0.98,0.9808,55.5213,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
28,methanol,water,323.15,1.0,1.0,55.5269,55.5269,12.3518,Perrys_Table13-9/Kurihara_1995,NRTL-generated
29,methanol,water,348.15,0.0,0.0,38.5642,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.02,0.2383,49.6443,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.04,0.3762,59.4817,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.06,0.4659,68.2217,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.08,0.5288,75.9918,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.1,0.5753,82.9045,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.15,0.6513,97.0562,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.2,0.6968,107.6937,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.25,0.7271,115.7443,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.3,0.7487,121.8967,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.35,0.765,126.6654,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.4,0.778,130.4369,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.45,0.789,133.5026,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.5,0.7988,136.0823,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.55,0.8081,138.3399,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.6,0.8176,140.3953,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.65,0.8277,142.3305,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.7,0.8391,144.1931,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.75,0.8526,145.995,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.8,0.8691,147.7075,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.85,0.8898,149.2506,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.9,0.9165,150.4743,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.95,0.9519,151.1286,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,0.98,0.9789,151.0905,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
29,methanol,water,348.15,1.0,1.0,150.8157,150.8157,38.5642,Perrys_Table13-9,NRTL-generated
30,ethanol,water,298.15,0.0,0.0,3.1704,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.02,0.2252,4.0131,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.04,0.3553,4.7351,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.06,0.4396,5.3537,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.08,0.4984,5.8836,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.1,0.5415,6.3373,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.15,0.6104,7.2051,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.2,0.6502,7.7898,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.25,0.6751,8.1805,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.3,0.6915,8.4389,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.35,0.7027,8.608,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.4,0.7106,8.7183,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.45,0.7165,8.7909,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.5,0.7212,8.8409,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.55,0.7254,8.8782,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.6,0.7299,8.9091,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.65,0.7355,8.9361,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.7,0.7431,8.9581,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.75,0.7539,8.9694,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.8,0.77,8.9576,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.85,0.7944,8.9004,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.9,0.8324,8.7595,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.95,0.8938,8.4704,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,0.98,0.9498,8.183,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
30,ethanol,water,298.15,1.0,1.0,7.9237,7.9237,3.1704,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.0,0.0,12.3518,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.02,0.2111,15.3559,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.04,0.3371,17.9391,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.06,0.4204,20.1606,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.08,0.4792,22.0707,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.1,0.5228,23.7126,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.15,0.5935,26.8744,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.2,0.6349,29.0282,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.25,0.6612,30.4859,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.3,0.6788,31.465,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.35,0.6911,32.1186,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.4,0.7,32.5549,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.45,0.7067,32.8507,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.5,0.7123,33.0594,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.55,0.7174,33.2172,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.6,0.7228,33.3461,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.65,0.7293,33.4549,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.7,0.7378,33.5385,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.75,0.7497,33.5745,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.8,0.7669,33.5165,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.85,0.7924,33.282,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.9,0.8315,32.7313,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.95,0.8938,31.6321,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,0.98,0.95,30.5571,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
31,ethanol,water,323.15,1.0,1.0,29.5963,29.5963,12.3518,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.0,0.0,43.6633,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.02,0.1964,53.2871,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.04,0.3176,61.5984,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.06,0.3995,68.7765,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.08,0.4582,74.9756,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.1,0.5023,80.328,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.15,0.5748,90.7151,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.2,0.618,97.8792,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.25,0.6459,102.7968,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.3,0.6649,106.1556,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.35,0.6784,108.4432,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.4,0.6884,110.0072,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.45,0.6962,111.0948,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.5,0.7028,111.8794,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.55,0.7089,112.478,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.6,0.7154,112.9606,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.65,0.7229,113.3539,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.7,0.7325,113.6377,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.75,0.7456,113.7345,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.8,0.764,113.4875,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.85,0.7907,112.6224,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.9,0.8309,110.6819,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.95,0.8941,106.9153,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,0.98,0.9504,103.2942,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
32,ethanol,water,351.15,1.0,1.0,100.089,100.089,43.6633,Perrys_Table13-9/Stabnikov_1972,NRTL-generated
33,1-propanol,water,333.15,0.0,0.0,19.9403,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.02,0.256,26.3381,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.04,0.3537,29.9229,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.06,0.4006,31.9502,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.08,0.4254,33.0958,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.1,0.4391,33.7345,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.15,0.4518,34.3051,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.2,0.4532,34.3641,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.25,0.4521,34.3301,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.3,0.4512,34.3073,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.35,0.4514,34.309,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.4,0.4528,34.3234,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.45,0.4555,34.3336,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.5,0.4595,34.3231,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.55,0.4648,34.276,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.6,0.4717,34.1746,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.65,0.4804,33.9956,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.7,0.4918,33.7036,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.75,0.507,33.2394,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.8,0.5288,32.4995,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.85,0.5619,31.2981,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.9,0.6176,29.2914,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.95,0.7256,25.823,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
33,1-propanol,water,333.15,0.98,0.8525,22.542,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
